2026-04-26T03:25:44.199619Z,JJCourts,0cea76a6-b7a3-4537-8b64-f98ab836a1e2,RECRUITER,0.51,-4.09,0.0,0.0,0.0,0.0,-703.0,0.0,2026-04-25T15:10:55.576000Z
2026-04-26T03:25:44.199619Z,AlleNupY,ec784aab-d88e-40df-a5ab-c6a26fc9c671,RECRUITER,17.58,0.0,0.0,0.0,0.0,0.0,-264.0,0.0,2026-04-08T13:31:13.503000Z
2026-04-26T03:25:44.199619Z,Zytiv,5e3c6983-b267-49be-b6f8-7eedb09fddb4,RECRUITER,20.09,0.0,0.0,0.0,0.0,0.0,-132.0,0.0,2026-04-06T01:13:33.773000Z
2026-04-26T03:25:44.199619Z,Firetornado2312,4c0e0ac7-49e1-4590-b4d6-8fe2f1ca1e26,RECRUITER,1.91,0.75,0.0,0.0,0.0,0.0,-131.0,2.0,2026-04-24T05:42:45.983000Z
2026-04-26T03:25:44.199619Z,S6kuna,d3abfd17-2a07-45b1-a5b0-9b76800b53f4,RECRUITER,0.57,20.75,0.0,0.0,0.0,18.0,-124.0,21.0,2026-04-25T13:44:58.317000Z
2026-04-26T03:25:44.199619Z,notBirdblade,283536d3-5e6f-4c8d-a23b-9fa8a8b50f18,RECRUIT,42.09,-0.42,0.0,0.0,0.0,0.0,-680.0,0.0,2026-03-15T01:12:23.582000Z
2026-04-26T03:25:44.199619Z,Feather_Storm,6582d74d-9b97-435e-9781-66cf2aedb17a,RECRUIT,19.47,0.0,0.0,0.0,0.0,0.0,-805.0,0.0,2026-04-06T16:06:13.849000Z
2026-04-26T03:25:44.199619Z,SewageFarts,b22cfe82-4f5d-4b43-b63f-8e33bf3d7835,RECRUIT,21.15,0.0,0.0,0.0,0.0,0.0,-264.0,0.0,2026-04-04T23:50:50.839000Z
2026-04-26T03:25:44.199619Z,Bluvey,e781dac3-37b9-48e8-b588-dc8b5a1e0200,RECRUITER,7.07,0.0,0.0,0.0,0.0,0.0,-528.0,0.0,2026-04-19T01:51:04.816000Z
2026-04-26T03:25:44.199619Z,CodeCrevette,c1d04519-cf18-4a40-9061-a0d72ec3fda2,STRATEGIST,0.01,58.58,0.0,26.0,0.0,60.0,-388.0,57.0,2026-04-26T03:17:56.662000Z
2026-04-26T03:25:44.199619Z,_Hammie_,2adb411c-37e2-491c-8afd-9a38fc4fdf06,RECRUIT,35.7,0.0,0.0,0.0,0.0,0.0,-132.0,0.0,2026-03-21T10:44:59.403000Z
2026-04-26T03:25:44.199619Z,Ryuuchen,4bfb9baf-7347-43c8-9c4d-5c55b27c780e,RECRUIT,15.64,-1.83,0.0,0.0,0.0,0.0,-1112.0,0.0,2026-04-10T12:09:23.668000Z
2026-04-26T03:25:44.199619Z,Pogo_Duck,f2fb427f-1ccc-495f-90f1-d40ad5de42f9,RECRUIT,28.16,-21.58,0.0,0.0,0.0,0.0,-1459.0,0.0,2026-03-28T23:37:25.086000Z
2026-04-26T03:25:44.199619Z,SolaR8735,4fb7c4a3-a84e-431c-9d93-649f6391f7eb,STRATEGIST,0.89,29.83,0.0,12.0,0.0,45.0,-251.0,8.0,2026-04-25T05:58:05.806000Z
2026-04-26T03:25:44.199619Z,Arctifire,4f7fad4a-c959-468f-8708-dd68f28e945b,CAPTAIN,3.26,2.75,0.0,3.0,0.0,4.0,-528.0,6.0,2026-04-22T21:13:43.703000Z
2026-04-26T03:25:44.199619Z,Endyre,502073b4-06bc-4f30-8a4f-115e6c9e35af,CAPTAIN,1.0,-381.25,0.0,-1.0,0.0,-10.0,-7643.0,2.0,2026-04-25T03:29:45.005000Z
2026-04-26T03:25:44.199619Z,TheKzR,31cc44b4-4c2d-4d88-8e41-f4a4b0337346,RECRUIT,8.31,0.0,0.0,0.0,0.0,0.0,-264.0,0.0,2026-04-17T19:53:00.049000Z
2026-04-26T03:25:44.199619Z,GrayR0ot,a4fa7dd2-7cd7-4626-b9f6-3284fc16557a,RECRUIT,27.62,-30.75,0.0,0.0,0.0,0.0,-1318.0,0.0,2026-03-29T12:35:14.978000Z
2026-04-26T03:25:44.199619Z,cheeseball01,94591244-b96c-4675-99fc-b4e9abfac6de,RECRUITER,0.16,17.75,0.0,2.0,0.0,22.0,-3470.0,117.0,2026-04-25T23:34:06.539000Z
2026-04-26T03:25:44.199619Z,skrybs,1285f316-0b50-4d36-ae61-a02ed620c8ff,RECRUIT,20.04,-48.42,0.0,0.0,0.0,0.0,-5044.0,0.0,2026-04-06T02:25:26.901000Z
2026-04-26T03:25:44.199619Z,Laborious,4489c7f5-9d5a-4b32-b0a3-e2dd9ae619ab,RECRUIT,14.91,-109.25,0.0,0.0,0.0,0.0,-1997.0,0.0,2026-04-11T05:33:32.967000Z
2026-04-26T03:25:44.199619Z,FlamePootis,8c0c0855-a6e0-49aa-9b4d-ceb0e040d9cb,STRATEGIST,0.87,10.84,0.0,4.0,0.0,11.0,-261.0,39.0,2026-04-25T06:37:23.784000Z
2026-04-26T03:25:44.199619Z,Mesinya,7f8b70f3-c2ef-4669-9da0-d9f29bedbf78,RECRUIT,55.25,0.0,0.0,0.0,0.0,0.0,-132.0,0.0,2026-03-01T21:32:02.080000Z
2026-04-26T03:25:44.199619Z,kseap,43916d5e-7827-45f2-b40d-5f1141e1e67a,RECRUITER,29.19,-308.17,0.0,0.0,0.0,0.0,-2295.0,0.0,2026-03-27T22:55:48.614000Z
2026-04-26T03:25:44.199619Z,Lesbien,897d965d-67b4-4536-938a-e94280f7f97e,RECRUITER,6.8,0.75,0.0,0.0,0.0,2.0,-660.0,0.0,2026-04-19T08:07:14.998000Z
2026-04-26T03:25:44.199619Z,Hinsis,b85cd214-638c-4e01-b7bd-e127e5f11382,RECRUITER,12.05,0.0,0.0,0.0,0.0,0.0,-396.0,0.0,2026-04-14T02:14:41.749000Z
2026-04-26T03:25:44.199619Z,Couteau,7ff6564c-1bf3-4cd8-9524-6b3f317bfddc,RECRUIT,0.51,6.25,0.0,0.0,0.0,1.0,-2600.0,57.0,2026-04-25T15:09:09.363000Z
2026-04-26T03:25:44.199619Z,King_Yakub,af282649-d15b-4c48-b34b-b38cb1d14ee6,RECRUITER,0.14,31.25,0.0,10.0,1.0,25.0,-2047.0,42.0,2026-04-26T00:01:33.251000Z
2026-04-26T03:25:44.199619Z,_Jus10__,d6f07d27-4e13-4fbe-81cc-d78668947a01,RECRUITER,0.34,2.42,0.0,0.0,0.0,0.0,-257.0,2.0,2026-04-25T19:18:25.892000Z
2026-04-26T03:25:44.199619Z,CAD_Bear,14b53155-e17d-4f64-89e7-e01fd6304ed0,RECRUITER,0.35,-11.0,0.0,0.0,0.0,0.0,-2106.0,24.0,2026-04-25T18:54:37.489000Z
2026-04-26T03:25:44.199619Z,RealArmis,b11af6d5-9c3f-4658-a737-10b3d7263c01,RECRUIT,15.09,0.0,0.0,0.0,0.0,0.0,-264.0,0.0,2026-04-11T01:23:55.471000Z
2026-04-26T03:25:44.199619Z,omuy,2d7269be-e432-4f18-93d6-731590ff8b46,RECRUITER,0.24,-1.91,0.0,0.0,0.0,0.0,-2208.0,91.0,2026-04-25T21:35:05.311000Z
2026-04-26T03:25:44.199619Z,8uc,965305d9-0016-4d1f-8919-e1cfe28ccee2,RECRUIT,0.9,1.91,0.0,0.0,0.0,6.0,-1230.0,25.0,2026-04-25T05:51:50.316000Z
2026-04-26T03:25:44.199619Z,reparody,b0228fae-1ec0-4c4f-a39b-31ecde3a8b6e,RECRUIT,12.21,0.0,0.0,0.0,0.0,0.0,-264.0,0.0,2026-04-13T22:23:13.665000Z
2026-04-26T03:25:44.199619Z,Gunther_v,d0a98d9d-3e77-4913-9546-3234e75286e8,RECRUIT,20.06,0.0,0.0,0.0,0.0,0.0,-409.0,0.0,2026-04-06T01:59:55.559000Z
2026-04-26T03:25:44.199619Z,WaleedF16,bc5abbc6-fac6-453d-a432-e74561d9a867,RECRUIT,28.98,0.0,0.0,0.0,0.0,0.0,-792.0,0.0,2026-03-28T03:50:48.781000Z
2026-04-26T03:25:44.199619Z,vSlqm,9fe3d352-8d98-41c0-a3a7-6dadd299efe2,RECRUIT,8.83,0.0,0.0,0.0,0.0,0.0,-528.0,0.0,2026-04-17T07:34:11.886000Z
2026-04-26T03:25:44.199619Z,happyguy18,e36e1abc-7682-4b65-a8d1-7222424ee59a,CHIEF,6.87,0.67,0.0,0.0,0.0,0.0,-396.0,0.0,2026-04-19T06:35:33.272000Z
2026-04-26T03:25:44.199619Z,Ahmedboss891,37fd00e1-2c81-4651-84b7-663aee0208ba,RECRUIT,0.17,27.33,0.0,0.0,0.0,14.0,-561.0,89.0,2026-04-25T23:21:32.447000Z
2026-04-26T03:25:44.199619Z,IcyIce7,c67aa7dc-e2ae-4efd-b5bc-33e2a3109ede,RECRUIT,1.26,1.25,0.0,0.0,0.0,4.0,-966.0,0.0,2026-04-24T21:04:19.091000Z
2026-04-26T03:25:44.199619Z,MaanBoys,cc27cb05-4104-4d4d-845d-f34db2105a91,RECRUIT,11.91,-16.41,0.0,0.0,0.0,0.0,-2605.0,0.0,2026-04-14T05:33:27.093000Z
2026-04-26T03:25:44.199619Z,eryhp,8d11e03a-a5c1-4b6b-a17e-95a8b75d18d2,STRATEGIST,10.29,0.0,0.0,0.0,0.0,0.0,-528.0,0.0,2026-04-15T20:20:30.436000Z
2026-04-26T03:25:44.199619Z,Slickx_,9a6574f6-1261-494e-9c16-340f625dce51,RECRUIT,0.0,15.0,0.0,0.0,0.0,18.0,-395.0,25.0,2026-04-26T03:22:53.827000Z
